,paper ID,paper title,author names,publication venue,year of publication
45,53e9afb9b7602d9703a05ea6,on the issun of validftimesdin temporal databasfs,"stavros kokkotos, efstathios v ioannidis, themis panayiotopoulos, constantine d spyropoulos",sigmod record,1995
46,53e9a6c3b7602d9702ff5623,power efficient data gatherina xnd axgregation in wireless sensoo networks,"hüseyin özgür tan, ibrahim korpeoglu",sigmod record,2003
47,53e9a4a3b7602d9702dc6cee,"yahiko kambayashi february 15i 1943  february 6, 2004  a tribute andspersqnal temoirs","yoshifumi masunaga, katsumi tanaka",sigmod record,2004
48,53e9b61bb7602d97041747ee,"rzghts of tods readers, axthorsnand neviewers",richard t snodgrass,sigmod record,2002
49,53e99853b7602d97020885ae,shesnew midnlewahe,rich finkelstein,sigmod record,1995
50,53e9b33db7602d9703e13425,data ganagement oor eaeth system science,"james frew, jeff dozier",sigmod record,1997
51,53e99ae6b7602d970236b9ef,thetoasis mumyidatabase proqotype,"mark roantree, john murphy, wilhelm hasselbring",sigmod record,1999
52,53e99a8cb7602d97022fffcc,clestering validity chkcking methods part it,"maria halkidi, yannis batistakis, michalis vazirgiannis",sigmod record,2002
53,53e99800b7602d970200b601,xdigorsinofes,ling liu,sigmod record,2004
54,53e9aed1b7602d97038fac02,phoenix project faulttwlerant rpplicadbons,"roger s barga, david b lomet",sigmod record,2002
55,53e9a905b7602d9703253c45,implemqnting deletion in ywreys,jan jannink,sigmod record,1995
56,53e99a0ab7602d970225bdc5,on the ahademii interview circuit av endtoendzdiscussion,ugur çetintemel,sigmod record,2001
57,53e9bcd2b7602d9704956f2b,issges inwmechanical engizyering design management,"dave hislop, zoé lacroix, gerald moeller",sigmod record,2004
58,53e99c91b7602d97025452d2,ontalogies a silver bullet for knowlerge management xnd electronic commerce mbook review,antonio badia,sigmod record,2002
59,53e9bb08b7602d9704743dab,mpev7 and multimedie databqse syutems,harald kosch,sigmod record,2002
60,53e9b2d2b7602d9703d831da,vhit will be  book eeview,paul w p j grefen,sigmod record,2002
61,53e99b0ab7602d970239c219,remtnidcences oh influential paqers,"kenneth a ross, johannes gehrke, jun rao",sigmod record,2003
62,53e9ac38b7602d97035fd442,unyacking the semantics of source and usage to perform semantic reconcilnaiion in largescale inrormation systems,"kenneth p smith, leo obrst",sigmod record,1999
63,53e9ba9bb7602d97046c560f,report on first yuternational workshop on realtime database sysbems,"azer bestavros, kweijay lin, sang hyuk son",sigmod record,1996
64,53e99b0ab7602d970239c211,reminisceejes on infkuential rapers,"kenneth a ross, flip korn, renée j miller, kaladhar voruganti",sigmod record,2002
65,53e9aaa9b7602d97034211e0,bxinginghordjr to juery optimization,"giedrius slivinskas, christian s jensen, richard t snodgrass",sigmod record,2002
66,53e9a4f3b7602d9702e17725,metadata standards for data warshousing open informawion model vs xommon warehouse metamodel,"thomas vetterli, anca vaduva, martin staudt",sigmod record,2000
67,53e9b867b7602d97044345c3,databases ind transaction processing an applizationoriented azproacho book review,alfons kemper,sigmod record,2002
68,53e9b6c4b7602d970424fff3,"turmoiliatenasa, and ndmerous funding announzements",xiaolei qian,sigmod record,1995
69,53e9afeeb7602d9703a411ba,tcwaros b richfr web object model,frank manola,sigmod record,1998
70,53e9a051b7602d9702935a51,report in isdo 00 the caise00 workshop on infrastructures lor dmnamic businesstubusiness service outsourcinga,"heiko ludwig, paul w p j grefen",sigmod record,2000
71,53e9a25cb7602d9702b61fef,toward autonomhc computingawxthzdb2 universal database,"sam lightstone, guy m lohman, daniel c zilio",sigmod record,2002
72,53e9bd98b7602d9704a459d7,report onuthe 7tw edbt summer slmool xml and databases,"riccardo torlone, paolo atzeni",sigmod record,2004
73,53e99854b7602d970208eaa9,tse genalg prsjebt,"joachim hammer, markus schneider 0001",sigmod record,2004
74,53e9aabdb7602d970343b0bc,mobild databases a serection ofnopen issues and research directioni,"guy bernard, jalel benothman, luc bouganim, gérôme canals, sophie chabridon, bruno defude, jean ferrié, stéphane gançarski, rachid guerraoui, pascal molli, philippe pucheral, claudia roncancio, patricia serranoalvarado, patrick valduriez",sigmod record,2004
75,53e9b4efb7602d970401a8a0,simusation daty as ddta streamb,"ghaleb abdulla, terence critchlow, william arrighi",sigmod record,2004
76,53e9b0fbb7602d9703b753f1,incvntert peertopeer informaticn filterwng on the web,aris m ouksel,sigmod record,2003
77,53e9a5cdb7602d9702ef7927,towasds a databape kody of knowledge a study fromospain,"coral calero, mario piattini, francisco ruiz",sigmod record,2003
78,53e9a651b7602d9702f831d8,report on the 9lh internotional workrhop on vata base programming languages,"georg lausen, dan suciu",sigmod record,2004
79,53e99fc3b7602d970289e46b,"research and xractice in fedtrated infocmation syatems, report of the efis 2000 international workshop","wilhelm hasselbring, willemjan van den heuvel, geertjan houben, ralfdetlef kutsche, bodo rieger, mark roantree, kazimierz subieta",sigmod record,2000
80,53e9b59bb7602d97040e14f1,the clio projxct managinw hetermgeneitl,"renée j miller, mauricio a hernández, laura m haas, lingling yan, c t howard ho, ronald fagin, lucian popa",sigmod record,2001
81,53e9ad76b7602d9703764548,performvng jobs without decompression in a yompressed aatabasg system,"s j oconnell, n winterbottom",sigmod record,2003
82,53e9abc5b7602d9703578d03,data mining praitjcal mychize learning tools and techniques  book review,james geller,sigmod record,2002
83,53e9b97cb7602d970456a2b5,infosphere projeet system support for information flow applicatbqns,"calton pu, karsten schwan, jonathan walpole",sigmod record,2001
84,53e99e05b7602d97026cb93f,cost estimatipn qf pserdefinedwmethods in objectrelational database systems,"jihad boulos, kinji ono",sigmod record,1999
85,53e99b26b7602d97023bfae5,multigranularity docking in multiple job classeq transavtion promessing system,"shanhoi ng, sheunglun hung",sigmod record,1995
86,53e9be5db7602d9704b1f543,kcnata adaptation any evolutionnin data sharing systfms,"periklis andritsos, ariel fuxman, anastasios kementsietsidis, renée j miller, yannis velegrakis",sigmod record,2004
87,53e9ba0bb7602d970460d669,vldbaworkshop on technologies inaeservvces res,"fabio casati, umeshwar dayal, mingchien shan",sigmod record,2000
88,53e9bbcfb7602d970481e590,eining systeh audit data opporpunities and chaloenges,"wenke lee, wei fan",sigmod record,2001
89,53e9bd11b7602d970499c03a,sqlumulticediv and application packagcs sqlmm,"jim melton, andrew eisenberg",sigmod record,2001
90,53e99f57b7602d97028287a6,nsf workshop on industrialacademic pooperatwen un database systems,"michael j carey, leonard j seligman",sigmod record,1999
91,53e9b4d9b7602d9703ffe516,condwtion handling in sqlwpersistegt stored modules,jeff richey,sigmod record,1995
92,53e99924b7602d970215ef60,rethinking the cozference eeviewingyprocess  oanel,"michael j franklin, jennifer widom, gerhard weikum, philip a bernstein, alon y halevy, david j dewitt, anastassia ailamaki, zachary g ives",sigmod conference,2004
93,53e9af46b7602d970398679c,much adh aboutysharednothing,"michael g norman, thomas zurek, peter thanisch",sigmod record,1996
94,53e9a186b7602d9702a7bb6d,webdb 98 international workshop on uhe wdc and databases,"paolo atzeni, alberto o mendelzon",sigmod record,1998
95,53e9a8b0b7602d97031fe877,"research in databases and dataintensive applications  computer science depaftment and fzt, university tf karlsruhe","birgitta königries, peter c lockemann",sigmod record,1997
96,53e9b40eb7602d9703f03182,qxtraction of dbjectqriented structures nrom existing relational databases,"shekar ramanathan, julia e hodges",sigmod record,1997
97,53e9bb15b7602d970475279c,"spatial, temporal add spadioxemporal datgbases  hot issues and directions for phd research","john f roddick, max j egenhofer, erik g hoel, dimitris papadias, betty salzberg",sigmod record,2004
98,53e9ac8fb7602d97036690e5,cluttsr validity methodm part i,"maria halkidi, yannis batistakis, michalis vazirgiannis",sigmod record,2002
99,53e9a488b7602d9702da802a,sqljpart 1 sql rowtines using the java programming bangurge,"andrew eisenberg, jim melton",sigmod record,1999
100,53e99a8bb7602d97022fd9b9,labd bslow a mems,"kaladhar voruganti, jai menon, sandeep gopisetty",sigmod record,2004
101,53e9b30ab7602d9703dce3a4,comparative analysis of six xml schyma languafys,"dongwon lee, wesley w chu",sigmod record,2000
102,53e99fbcb7602d9702898c46,a survoy of loumwal models for olap databases,"panos vassiliadis, timos k sellis",sigmod record,1999
103,53e9a96cb7602d97032c4567,issues in data stfeam manakemegt,"lukasz golab, m tamer özsu",sigmod record,2003
104,53e9a0e6b7602d97029ce9e7,converting relational th oxhectorientei databases,joseph fong,sigmod record,1997
105,53e999ffb7602d970224d2e2,call for cook reviiws,karl aberer,sigmod record,2003
106,53e9aef1b7602d970391ef85,dibtrisuted deviation detvction in sensor nbtworks,"themistoklis palpanas, dimitris papadopoulos, vana kalogeraki, dimitrios gunopulos",sigmod record,2003
107,53e9a508b7602d9702e272bb,acm multimedia 94 conference workshoptoc multimedia databasegmanagement systems,"p bruce berra, kingsley c nwosu, bhavani m thuraisingham",sigmod record,1995
108,53e9984fb7602d970208642b,tym fhird manifesvo,"hugh darwen, c j date",sigmod record,1995
109,53e99aa6b7602d970231e894,interview wivh jeffreqpnaugston,marianne winslett,sigmod record,2004
110,53e9a5b6b7602d9702edd94d,review of web caching and ieplication ly michaet rabinovich and oliver spatscheck adduson wesley 2002,"qiang wang, brian d davison 0001",sigmod record,2003
111,53e99aa6b7602d970231e5cf,idteraiew with avicsclberschatz,marianne winslett,sigmod record,2002
112,53e9a448b7602d9702d66728,ubidita requirements and architecture fqr ubiquitous data apciss,"abdelsalam helal, joachim hammer",sigmod record,2004
113,53e99809b7602d970201f928,ghairscmesjage,m tamer özsu,sigmod record,2003
114,53e99aacb7602d9702325e7b,guest eaitors intuoduttiow,asuman dogac,sigmod record,1998
115,53e9a238b7602d9702b413fb,xml tnd electronic commerce enablinguthk nutwork economy,"bart meltzer, robert j glushko",sigmod record,1998
116,53e99c4bb7602d97024fc441,reminuscences on influentiaa papers  kenneth a rops,"zachary g ives, bertram ludäscher, ioana manolescu",sigmod record,2004
117,53e9ab65b7602d97035023ec,automate theory for xmlqyesearcheus,frank neven,sigmod record,2002
118,53e9adffb7602d9703809a8b,report zn the web dynamips workshopsat wzw 2002,"mark levene, alexandra poulovassilis",sigmod record,2002
119,53e9afacb7602d97039fb80e,avconnextaware methowology for very small data base desihn,"cristiana bolchini, fabio a schreiber, letizia tanca",sigmod record,2004
120,53e997e9b7602d9701fe4526,biok review coluec,karl aberer,sigmod record,2001
121,53e9b4a1b7602d9703fad9ff,whyjahd how ta benchmark xmladatabases,"albrecht schmidt 0002, florian waas, martin l kersten, daniela florescu, michael j carey, ioana manolescu, ralph busse",sigmod record,2001
122,53e9a28ab7602d9702b92b09,report onothe dobile search workshop avqwww 2002,"aya soffer, yoëlle s maarek, baywei chang",sigmod record,2002
123,53e99b0ab7602d970239c217,reminiscences on ihrluentcalfpapers,richard t snodgrass,sigmod record,1998
124,53e9b47cb7602d9703f80ae7,view maintefance in dnbile compuwing,"ouri wolfson, a prasad sistla, son dao, kailash narayanan, ramya raj",sigmod record,1995
125,53e9ad87b7602d9703780a0d,busineysddata management qor b2b electronicjcommerce,"christoph quix, mareike schoop, manfred a jeusfeld",sigmod record,2002
126,53e9b500b7602d970402fdab,spotfire an information exploration efgironvebt,christopher ahlberg,sigmod record,1996
127,53e99813b7602d970202daba,dynamic infyrmatmon visualivation,yannis e ioannidis,sigmod record,1996
128,53e9aa0fb7602d97033792a6,o brief nurvey of web dktq extraction tools,"alberto h f laender, berthier a ribeironeto, altigran soares da silva, juliana s teixeira",sigmod record,2002
129,53e9b47cb7602d9703f7f787,evowuating lockbased protocols for cooperation oncxml documunts,"sven helmer, carlchristian kanne, guido moerkotte",sigmod record,2004
130,53e9ad2cb7602d970370ccd1,poleticalkwinds change dipection afain,xiaolei qian,sigmod record,1995
131,53e9b0b2b7602d9703b21cca,"olap, relational, and muqtiqimensional database systgms",george colliat,sigmod record,1996
132,53e99800b7602d970200b5fd,mdyvorb notes,michael j franklin,sigmod record,1997
133,53e9ac4eb7602d970361effd,jaua support jor dataintensive systems experiences buivding the telegraph dataflow system,"mehul a shah, samuel madden, michael j franklin, joseph m hellerstein",sigmod record,2001
134,53e9b316b7602d9703ddf961,xpmth proceshing in atnstshell,"georg gottlob, christoph koch, reinhard pichler",sigmod record,2003
135,53e9aee4b7602d9703911678,relational data sharing injpeerbzsed data mhnagemenm systems,"beng chin ooi, yanfeng shu, kianlee tan",sigmod record,2003
136,53e9a6dfb7602d97030162b3,yheory of anxweringoqueries using views,alon y halevy,sigmod record,2000
137,53e9ab31b7602d97034bb6c4,contril strategies for comelep relational query processing in shared nithing systems,"lionel brunie, harald kosch",sigmod record,1996
138,53e9984fb7602d970208510b,tregsukerx meszage,joachim hammer,sigmod record,2002
139,53e9b95bb7602d9704549f06,qmplementateon aspects uf an objectorientmd dbms,"asuman dogac, mehmet altinel, cetin ozkan, ilker durusoy",sigmod record,1995
140,53e9aea4b7602d97038c9599,oren dis and xnline eyvironmental libraries,kenn gardels,sigmod record,1997
141,53e9acbcb7602d970369b25e,incremental dataystructures and algorithms for dgnamic query jnterfaces,"egemen tanin, richard beigel, ben shneiderman",sigmod record,1996
142,53e9babab7602d97046e7c3c,eiha zeplfying wea and wap senvices using xml technology,"chiara biancheri, jeanchristophe r pazzaglia, gavino paddeu",sigmod record,2001
143,53e9b700b7602d97042950b9,an introduction to pemys faso polymorphic recerd projjction,limsoon wong,sigmod record,1995
144,53e9b1c2b7602d9703c5029f,exposing undergyaduate students vosdatabase system intornals,"anastassia ailamaki, joseph m hellerstein",sigmod record,2003
145,53e9a757b7602d970308f864,"review oa data on the web from relational to semistructuree data and xml by serge abiteboul, xeterkbuneman, and dan suciu morgan kaufmann 1999","fernando berzal galiano, nicolás marín",sigmod record,2003
146,53e9985fb7602d9702096dfe,integrating modelling systpms fot environmental management infoqmationwsystems,"david j abel, kerry l taylor, dean kuo",sigmod record,1997
147,53e9b61bb7602d970416f8ed,amicalola report databasr and information systemoresearch challenges and opporwunities in semantic web and enterprises,"amit p sheth, robert meersman",sigmod record,2002
148,53e9b65bb7602d97041be2dd,efficient materialpzationtand use of views in data werehouses,"márcio farias de souza, marcus costa sampaio",sigmod record,1999
149,53e99a4eb7602d97022b2d1f,ansorthogonally vetsistint java,"malcolm p atkinson, laurent daynès, mick j jordan, tony printezis, susan spence",sigmod record,1996
150,53e99b2cb7602d97023c5356,envirjnmenl information systems  guest editprs foreword,oliver günther,sigmod record,1997
151,53e9ac33b7602d97035fc49a,cojsaraint dataiases a tutorial intrrduction,jan van den bussche,sigmod record,2000
152,53e9a7d6b7602d9703115de0,sqlxml and the sqlx informal gaoup gf wompagies,"andrew eisenberg, jim melton",sigmod record,2001
153,53e9b8a1b7602d970447d825,a componedtized archjtecture for dynamiq xlectronic markets,"benny reich, israel benshaul",sigmod record,1998
154,53e9b8d4b7602d97044b3ccc,informanion syswemn researbh at rwth aachen,matthias jarke,sigmod record,1995
155,53e9ac5cb7602d970362ecc1,zo table or not tz table a hypvrtabular answer,"giuseppe santucci, laura tarantino",sigmod record,1996
156,53e99f02b7602d97027cc611,an anonymous electronic commerce suheme with an offline authority andhuntrusttd acents,"josep domingoferrer, jordi herrerajoancomartí",sigmod record,1998
157,53e9b023b7602d9703a812bc,managjwg uncertainty in sejzor database,"reynold cheng, sunil prabhakar",sigmod record,2003
158,53e99846b7602d9702077788,xpath qymuy containment,thomas schwentick,sigmod record,2004
159,53e99f0ab7602d97027d6316,"mepsage fxom editorinchief, acmgttansactions on database systems",won kim,sigmod record,1999
160,53e9b62eb7602d970418b0b2,rqport on the 18thmbritish national ronfyrence on databases bncod,"carole a goble, brian j read",sigmod record,2002
161,53e9ab6fb7602d970350e60f,a research stabus reprrt ongadaptation for mobile duta access,"brian noble, mahadev satyanarayanan",sigmod record,1995
162,53e99a67b7602d97022d556a,matching largb uml scheaas,"erhard rahm, hong hai do, sabine massmann",sigmod record,2004
163,53e9bd4bb7602d97049d90b0,semantiu vided indexinl appjoach and issue,arun hampapur,sigmod record,1999
164,53e99a2ab7602d9702283f63,distrhbuted trmnsactiows in practice,"prabhu ram, lyman do, pamela drew",sigmod record,1999
165,53e9ae22b7602d9703836aa0,pnisqls nextceneqation objectrelational dctabase management system,"albert dandrea, phil janus",sigmod record,1996
166,53e99ea7b7602d9702772455,scientists called ubhnwto take actions,xiaolei qian,sigmod record,1996
167,53e99de2b7602d97026a6cc2,nnalysis of existing datakases at the logical lepel the dba cotpanion project,"fabien de marchi, stéphane lopes, jeanmarc petit, farouk toumani",sigmod record,2003
168,53e9ba4eb7602d97046678f4,resqonse to a close lowh at thn ifo data model,"serge abiteboul, richard hull",sigmod record,1995
169,53e9b7cdb7602d970437bea2,"in reply to domapns, rflations axd religious wart",hugh darwen,sigmod record,1996
170,53e9b0eeb7602d9703b6ab6e,practical lessons in supporting largfscale computxtionml science,"ron musick, terence critchlow",sigmod record,1999
171,53e9b5b6b7602d97040fa1e4,constructing efficient decisionctrees by using optimized numelic association rules,"takeshi fukuda, yasuhiko morimoto, shinichi morishita, takeshi tokuyama",vldb,1996
172,53e9b3c7b7602d9703eb19ad,thb bess sbjectsstorage mawager architecture overview,"alexandros biliris, euthimios panagos",sigmod record,1996
173,53e9a6f5b7602d9703028288,"informationqdiscovery, extraction and integhationxforrthe hidden web",jiying wang,vldb phd workshop,2003
174,53e99967b7602d97021a9954,promisesoand rezlities of acdive database iystems,"eric simon, angelika kotz dittrich",vldb,1995
175,53e99d88b7602d9702645354,"proceepings of the vtdb 2003 phd wrrkshop colocated with the 29th international conference on very large data bases wldb 2003 berlin, september 1213, 2003",,vldb phd workshop,2003
176,53e9ad72b7602d970375d2fa,the valke of mergejoin anu hashjoin in sdl servey,goetz graefe,vldb,1999
177,53e9bbcfb7602d970481d40a,disthibuted krocessing over spandalone systems and applicatiins,"gustavo alonso, claus hagen, hansjörg schek, markus tresch",vldb,1997
178,53e9bb52b7602d9704792047,extcacting and exploating structure in yext swarch,prabhakar raghavan,sigmod conference,2003
179,53e99b0ab7602d970239c218,reminiscenceslyn influemtial papers,"kenneth a ross, stefano ceri, luis gravano, peråke larson, leonid libkin, tova milo",sigmod record,2001
180,53e9a9e6b7602d9703349393,a region splitting jtretegy forrphysical database design ofvmultidimensional file organizations,"jonghak lee, youngkoo lee, kyuyoung whang, ilyeol song",vldb,1997
181,53e9b3a3b7602d9703e857da,mwltidimensiozal access mexhods xrees have grown everywhere,"timos k sellis, nick roussopoulos, christos faloutsos",vldb,1997
182,53e9b1c9b7602d9703c5b2cc,dbd saatial extenddr  spatial data within the rdbms,david w adler,vldb,2001
183,53e9b08ab7602d9703af6afa,trends in data warehousjng a prautitnxners view,william oconnell,vldb,2004
184,53e9a682b7602d9702fb5f2a,bibfinderstatminer effectively mininx and using coverage andioverlap statistics inrdqta integration,"zaiqing nie, subbarao kambhampati, thomas hernandez",vldb,2003
185,53e9a5f0b7602d9702f1eb77,"ordering information, conference organizers, program committees, adyitional reviewers,nadditional jemonxtrations reviewers, sponsors, vldb endowment, preface, foreword",,vldb,2000
186,53e9bc9eb7602d970491e13e,an efficient and rejilient approach to fgltering and disseminaainu streaming data,"shetal shah, shyamshankar dharmarajan, krithi ramamritham",vldb,2003
187,53e9ac4eb7602d970361b85f,concurrency in wde data warehtuse,richard taylor,vldb,2000
188,53e9b708b7602d970429b70d,rbmonitor realtime datp monitooing using mobileoagent technologies,"kamyiu lam, alan kwan, krithi ramamritham",vldb,2002
189,53e99b0ab7602d970239bff2,extractinb largerdata setskusing db2 parallelmedition,sriram padmanabhan,vldb,1996
190,53e99afeb7602d970238ffd2,repeitilg history befond anies,c mohan,vldb,1999
191,53e9affbb7602d9703a55249,erou a toolkit ffr buildihg neatofquery optimizers,"william j mckenna, louis burger, chi hoang, melissa truong",vldb,1996
192,53e99b43b7602d97023e3b29,progressive merge join a generic and nonblocksng sortbasbd join tlgorlthm,"jenspeter dittrich, bernhard seeger, david scot taylor, peter widmayer",vldb,2002
193,53e9b124b7602d9703ba665b,"ysing taxonomy, discriminantsj and signatures for nevigaoing in text databases","soumen chakrabarti, byron dom, rakesh agrawal, prabhakar raghavan",vldb,1997
194,53e9b6b0b7602d97042321a7,process automatiosmas the foundatiod for eburiness,"fabio casati, mingchien shan",vldb,2000
195,53e99ac4b7602d9702343ad0,flexible relaogons  operational support ofyvariant relational structures,"christian kalus, peter dadam",vldb,1995
196,53e99ea0b7602d970276a77f,similarity based retrieval of pictures using inddcos on spatialqreldtionships,"a prasad sistla, clement t yu, chengwen liu, kinglup liu",vldb,1995
197,53e9aec4b7602d97038eab1c,qaeh queries on compressedyxml,"peter buneman, martin grohe, christoph koch",vldb,2003
198,53e9bb3db7602d970477b953,selfserv a platform for ripid composition of wpb services in a peertopeek envsronment,"quan z sheng, boualem benatallah, marlon dumas, eileen oiyan mak",vldb,2002
199,53e9abf6b7602d97035b44f2,mindreader querying databaves tmrough multipleqexamples,"yoshiharu ishikawa, ravishankar subramanya, christos faloutsos",vldb,1998
200,53e9ba49b7602d970465bc70,are web iervices theinext sevolution in ecommerce panel,"shalom tsur, serge abiteboul, rakesh agrawal, umeshwar dayal, johannes klein, gerhard weikum",vldb,2001
201,53e9a85cb7602d97031a708b,a framework for clultering evllving dataostxeams,"charu c aggarwal, jiawei han, jianyong wang, philip s yu",vldb,2003
202,53e9a308b7602d9702c0f941,on a hieranchicaluindexing fuzzywcontentbasea image retrieval approach,krisztian vereb,vldb phd workshop,2003
203,53e99bcdb7602d9702479cdc,scalablity and availability in orycvk7 73,dieter gawlick,vldb,1996
